349,애쓰다,"['애쓰', '다']"
349,힘쓰다,"['힘쓰', '다']"
350,내기,['내기']
351,대장,['대장']
352,비싸다,"['비싸', '다']"
353,프랑스어,['프랑스어']
354,소멸시효,['소멸시효']
355,하찮다,"['하찮', '다']"
355,보잘 것 없다,"['보잘것없', '다']"
356,금고,['금고']
357,유대,['유대']
358,고함,['고함']
358,비명,['비명']
358,아우성,['아우성']
358,부르짖다,"['부르짖', '다']"
358,외치다,"['외치', '다']"
358,지르다,"['지르', '다']"
358,소리를 지르다,"['소리', '를', '지르', '다']"
358,소리치다,"['소리치', '다']"
359,힘들다,"['힘들', '다']"
359,벅차다,"['벅차', '다']"
359,힘겹다,"['힘겹', '다']"
360,먼동,['먼동']
361,환전,['환전']
361,환금,['환금']
362,시장,['시장']
362,장,['장']
362,매점,['매점']
363,관계없다,"['관계없', '다']"
363,막론하다,"['막론', '하', '다']"
363,무관하다,"['무관', '하', '다']"
363,상관없다,"['상관없', '다']"
363,상관하지 않다,"['상관', '하', '지', '않', '다']"
364,근육,['근육']
365,관계,['관계']
365,관련,['관련']
365,상관,['상관']
365,연관,['연관']
366,열흘,['열흘']
367,월급쟁이,['월급쟁이']
367,봉급생활자,['봉급생활자']
367,샐러리맨,['샐러리맨']
368,넘어가다,"['넘어가', '다']"
369,-전,['전']
370,분수,['분수']
371,출금,['출금']
372,값,['값']
372,대금,['대금']
373,돼지고기,['돼지고기']
374,동해,['동해']
375,경악,['경악']
375,깜짝,['깜짝']
375,놀라다,"['놀라', '다']"
376,회계,['회계']
376,재정,['재정']
377,일출,['일출']
377,동,['동']
377,아침,['아침']
377,(해가)돋다,"['돋', '다']"
378,소비자,['소비자']
378,사용자,['사용자']
379,금융,['금융']
379,은행,['은행']
380,기사,['기사']
380,기술사,['기술사']
380,기술자,['기술자']
381,무상,['무상']
382,가느다랗다,"['가느다랗', '다']"
383,동아시아,['동아시아']
384,달인,['달인']
385,피부,['피부']
386,할인,['할인']
386,내려가다,"['내려가', '다']"
386,내리다,"['내리', '다']"
387,공,['공']
387,영,['영']
388,가시다,"['가시', '다']"
388,사라지다,"['사라지', '다']"
388,상실,['상실']
389,동남아시아,['동남아시아']
390,ㄹ 리 없다,"['ㄹ', '리', '없', '다']"
391,포도주,['포도주']
392,포도,['포도']
393,금세,['금세']
394,장수,['장수']
394,상인,['상인']
395,프랑스,['프랑스']
396,프로페셔널,['프로페셔널']
396,프로,['프로']
397,폭등,"['폭', '등']"
398,궁색,['궁색']
399,시간,['시간']
400,의리,['의리']
401,천,['천']
402,적합하지 않다,"['적합', '하', '지', '않', '다']"
403,승리,['승리']
404,무조건,['무조건']
405,러시아,['러시아']
406,두통,['두통']
407,남대문,['남대문']
408,브라질,['브라질']
409,미치다,"['미치', '다']"
410,매일,['매일']
411,매일,['매일']
412,마찬가지,['마찬가지']
412,피장파장,['피장파장']
413,따라다니다,"['따라다니', '다']"
414,들키다,"['들키', '다']"
415,곱사등,['곱사등']
415,곱사등이,['곱사등이']
416,대명사,['대명사']
417,구어,['구어']
418,아버지,['아버지']
419,자각,['자각']
419,독각,['독각']
419,연각,['연각']
420,강요,['강요']
421,창안,['창안']
422,내부,['내부']
422,안,['안']
422,이내,['이내']
422,내용,['내용']
423,백점,"['백', '점']"
424,아찔하다,"['아찔', '하', '다']"
425,더하기,"['더', '하', '기']"
425,플러스,['플러스']
426,대리,['대리']
426,대신,['대신']
426,대치,['대치']
426,대체,['대체']
426,전환,['전환']
426,바꾸다,"['바꾸', '다']"
427,내리다,"['내리', '다']"
428,위다,['위다']
429,알아듣다,"['알아듣', '다']"
430,재해,['재해']
430,피해,['피해']
430,해,['해']
431,시도,['시도']
431,해보다,"['해', '보다']"
431,보이다,"['보이', '다']"
432,하나,['하나']
432,일,['일']
432,한번,"['한', '번']"
433,혹시,['혹시']
434,끊어지다,"['끊', '어', '지', '다']"
434,-다가,['다가']
435,계절,['계절']
435,사계,['사계']
435,사계절,['사계절']
435,사철,['사철']
435,철,['철']
436,겉,['겉']
437,핵,['핵']
438,체험,['체험']
439,지시,['지시']
440,징그럽다,"['징그럽', '다']"
441,더러,['더러']
441,드물다,"['드물', '다']"
442,카세트,['카세트']
443,슬로바키아,['슬로바키아']
444,석사,['석사']
445,보증,['보증']
445,보장,['보장']
446,절반,['절반']
446,반,['반']
447,동대문,['동대문']
448,만나다,"['만나', '다']"
449,뇌사,['뇌사']
450,의사소통장애,"['의사소통', '장애']"
451,졸리다,"['졸리', '다']"
452,제기,['제기']
452,제기차기,['제기차기']
453,소위,['소위']
454,자신,['자신']
455,정신이상,"['정신', '이상']"
456,복수,['복수']
456,원수,['원수']
456,적,['적']
457,살인,['살인']
457,살해,"['살', '해']"
458,신용카드,"['신용', '카드']"
459,유혹,['유혹']
460,외출,['외출']
461,엉덩이,['엉덩이']
461,궁둥이,['궁둥이']
461,볼기,['볼기']
461,히프,['히프']
462,세종,['세종']
463,반대,['반대']
464,야구,['야구']
464,타자,['타자']
465,양초,['양초']
465,초,['초']
466,교육자,['교육자']
467,고민,['고민']
468,가르치다,"['가르치', '다']"
468,교육,['교육']
468,교수하다,"['교수', '하', '다']"
469,보고서,"['보', '고서']"
470,관하다,"['관하', '다']"
470,대하다,"['대하', '다']"
471,바깥,['바깥']
472,사과,['사과']
473,철저하다,"['철저', '하', '다']"
473,철두철미,['철두철미']
474,지옥,['지옥']
475,제일,['제일']
475,가장,['가장']
475,맨,['맨']
475,수석,['수석']
476,깊숙이,['깊숙이']
477,미련,['미련']
477,어리석다,"['어리석', '다']"
478,결의,['결의']
479,땅콩,['땅콩']
480,자기,['자기']
480,스스로,['스스로']
480,자체,['자체']
480,혼자,['혼자']
480,홀로,['홀로']
480,자발,['자발']
481,일월,['일월']
481,정월,['정월']
482,ㅝ,['ㅝ']
483,ㅜ,['ㅜ']
484,욕,['욕']
484,비난,['비난']
484,비방,['비방']
484,욕설,['욕설']
484,흉보다,"['흉', '보다']"
485,시원하다,"['시원', '하', '다']"
485,평화,['평화']
485,화평,['화평']
486,케이크,['케이크']
487,광영,['광영']
487,영광,['영광']
488,문의,['문의']
488,물음,['물음']
488,질문,['질문']
488,묻다,"['묻', '다']"
488,물어보다,"['물', '어', '보', '다']"
488,여쭈다,"['여쭈', '다']"
488,여쭙다,"['여쭙', '다']"
488,-ㅂ니까,"['ㅂ', '니까']"
489,명확하다,"['명확', '하', '다']"
489,정확,['정확']
489,똑똑하다,"['똑똑', '하', '다']"
489,뚜렷하다,"['뚜렷', '하', '다']"
489,명료하다,"['명료', '하', '다']"
489,명백하다,"['명백', '하', '다']"
489,분명하다,"['분명', '하', '다']"
489,선명하다,"['선명', '하', '다']"
489,확실하다,"['확실', '하', '다']"
489,단연,['단연']
490,명령,['명령']
490,분부,['분부']
491,머리,['머리']
491,뇌,['뇌']
491,두뇌,['두뇌']
492,당근,['당근']
492,홍당무,['홍당무']
493,년,['년']
493,해,['해']
494,까닭,['까닭']
494,뜻,['뜻']
494,명목,['명목']
494,의미,['의미']
494,이유,['이유']
494,이치,['이치']
494,뜻하다,"['뜻', '하', '다']"
495,운영,['운영']
496,아래다,"['아래', '다']"
497,선,['선']
498,벌다,"['벌', '다']"
499,알아서 하다,"['알', '아서', '하', '다']"
500,소외,['소외']
500,이탈,['이탈']
501,수어,['수어']
501,수화,['수화']
502,그녀,['그녀']
503,그,['그']
504,건너다,"['건너', '다']"
504,횡단,['횡단']
504,건너다,"['건너', '다']"
504,넘다,"['넘', '다']"
504,넘어가다,"['넘어가', '다']"
504,침범,['침범']
505,갈다,"['갈', '다']"
505,바꾸다,"['바꾸', '다']"
505,교대,['교대']
505,교체,['교체']
505,변경,['변경']
505,변동,['변동']
506,놀다,"['놀', '다']"
506,실업,['실업']
507,훈화,['훈화']
508,무능력,"['무', '능력']"
508,무자격,['무자격']
509,말씀,['말씀']
510,들어가다,"['들어가', '다']"
510,입장,['입장']
511,들어가다,"['들어가', '다']"
511,입장,['입장']
512,미용,['미용']
513,수다,['수다']
513,늘어놓다,"['늘어놓', '다']"
513,수다스럽다,"['수다', '스럽', '다']"
514,아름답다,"['아름답', '다']"
514,미,['미']
515,ㅏ,['ㅏ']
516,자립,['자립']
516,독립,['독립']
516,자주독립,['자주독립']
517,잉글랜드,['잉글랜드']
518,인형,['인형']
518,꼭두각시,['꼭두각시']
519,이외,['이외']
519,기타,['기타']
520,ㅡ,['ㅡ']
521,ㅞ,['ㅞ']
522,ㅙ,['ㅙ']
523,ㅘ,['ㅘ']
524,ㅗ,['ㅗ']
525,예쁘다,"['예쁘', '다']"
525,곱다,"['곱', '다']"
526,승려,['승려']
526,스님,['스님']
527,스리랑카,['스리랑카']
528,속,['속']
529,선두,['선두']
529,앞서다,"['앞서', '다']"
529,앞장,['앞장']
530,빚,['빚']
530,빚지다,"['빚지', '다']"
530,부채,['부채']
531,재활,['재활']
532,자진,['자진']
533,포스터,['포스터']
534,밖에,"['밖', '에']"
535,뭉치다,"['뭉치', '다']"
535,단결,['단결']
535,단합,['단합']
536,무찌르다,"['무찌르', '다']"
537,뛰어나다,"['뛰어나', '다']"
538,뒤쪽,['뒤쪽']
538,뒷머리,['뒷머리']
539,단언,['단언']
540,멍청하다,"['멍청', '하', '다']"
540,생각 없다,"['생각', '없', '다']"
541,차기,['차기']
542,혈압,['혈압']
543,혈기,['혈기']
544,사진기,['사진기']
544,찍다,"['찍', '다']"
544,카메라,['카메라']
545,일등,['일등']
546,우승자,['우승자']
547,그다음,"['그', '다음']"
547,다음,['다음']
548,팥,['팥']
549,관철,['관철']
549,관통,['관통']
549,꿰뚫다,"['꿰뚫', '다']"
549,알아맞히다,"['알아맞히', '다']"
550,칼,['칼']
550,나이프,['나이프']
551,천당,['천당']
551,천국,['천국']
552,짜다,"['짜', '다']"
552,소금,['소금']
553,어색하다,"['어색', '하', '다']"
554,ㅓ,['ㅓ']
555,코앞,['코앞']
556,장난,['장난']
557,장교,['장교']
558,추진,['추진']
559,추월,['추월']
560,추억,['추억']
560,상기,['상기']
560,추상,['추상']
560,회상,['회상']
561,찌르다,"['찌르', '다']"
562,진노,['진노']
563,조종,['조종']
564,1층,"['1', '층']"
565,재빠르다,"['재빠르', '다']"
566,잠자코,['잠자코']
567,추리,['추리']
568,착하다,"['착하', '다']"
569,조치,['조치']
570,일치,['일치']
570,동감,['동감']
570,동의,['동의']
571,인상(을) 쓰다,"['인상', '을', '쓰', '다']"
572,가담,['가담']
572,들어가다,"['들어가', '다']"
572,참가,['참가']
572,참석,['참석']
572,참여,['참여']
572,출석,['출석']
572,진출,['진출']
573,싱겁다,"['싱겁', '다']"
574,부럽다,"['부럽', '다']"
575,분석,['분석']
575,해석,['해석']
576,백만,['백만']
577,백,['백']
578,배탈,['배탈']
579,압류,['압류']
579,차압,['차압']
580,발견,['발견']
581,엑스레이,['엑스레이']
582,초등학생,['초등학생']
583,초등학교,"['초등', '학교']"
584,차,['차']
585,초등,['초등']
586,진흙,['진흙']
587,입술,['입술']
588,삼일절,['삼일절']
589,자연,['자연']
589,천연,['천연']
589,저절로,['저절로']
590,자습,['자습']
591,회견,['회견']
592,시,['시']
593,독일,['독일']
594,처분,['처분']
595,당사자,['당사자']
596,침착,['침착']
596,차분하다,"['차분', '하', '다']"
597,그리스,['그리스']
598,설,['설']
598,설날,['설날']
599,설,['설']
600,분,['분']
601,어디,['어디']
602,보고서,"['보', '고서']"
603,뜻밖에,"['뜻', '밖에']"
603,의외,['의외']
604,뒤떨어지다,"['뒤떨어지', '다']"
604,뒤지다,"['뒤지', '다']"
605,말실수,"['말', '실수']"
605,실언,['실언']
606,말실수,"['말', '실수']"
606,실언,['실언']
607,하여금,['하여금']
608,낚다,"['낚', '다']"
609,굴,['굴']
610,보자,"['보', '자']"
611,여름,['여름']
612,여기,['여기']
613,송년회,['송년회']
614,총무,['총무']
615,총명,['총명']
616,첫째,['첫째']
617,얼굴,['얼굴']
617,낯,['낯']
617,안면,['안면']
618,박사,['박사']
619,연구,['연구']
620,소방서,['소방서']
621,쓰다,"['쓰', '다']"
622,일요일,['일요일']
623,소매,['소매']
624,부정,['부정']
625,월경,['월경']
625,생리,['생리']
626,어제,['어제']
626,어저께,['어저께']
626,작일,['작일']
627,어머니,['어머니']
627,모친,['모친']
627,어미,['어미']
627,엄마,['엄마']
628,커피,['커피']
629,양심,['양심']
630,양식,['양식']
631,온도,['온도']
632,아시아,['아시아']
633,인상,['인상']
633,용모,['용모']
633,표정,['표정']
634,중국,['중국']
635,얌체,['얌체']
636,엉뚱하다,"['엉뚱', '하', '다']"
637,작년,['작년']
637,지난해,['지난해']
638,속도계,['속도계']
639,세배,['세배']
640,세로,['세로']
641,세뇌,['세뇌']
642,사전,['사전']
643,자동,['자동']
644,자각,['자각']
645,봄,['봄']
646,반성,['반성']
647,엄하다,"['엄하', '다']"
648,자장면,['자장면']
649,의지,['의지']
650,절충,['절충']
651,코치,['코치']
652,코미디,['코미디']
